ID;Bundesland;Nachname_original;Nachname;GND;Geschlecht;Titel;Erscheinungsjahr;Erscheinungsjahr_k;Lit.preis_Name;Lit.preis_Autor_in_Name;Jug.literatur
2577;Bayern;Heine;Heine;https://d-nb.info/gnd/118548018;männlich;unbekannt;unbekannt;1797;;;
1691;Baden-Württemberg;Heine;Heine;https://d-nb.info/gnd/118548018;männlich;unbekannt;unbekannt;1797;;;
336;Mecklenburg-Vorpommern;Heine;Heine;https://d-nb.info/gnd/118548018;männlich;unbekannt;unbekannt;1797;;;
2790;Rheinland-Pfalz;Heine;Heine;https://d-nb.info/gnd/118548018;männlich;unbekannt;unbekannt;1797;;;
1343;Bremen;Heine;Heine;https://d-nb.info/gnd/118548018;männlich;unbekannt;unbekannt;1797;;;
2791;Rheinland-Pfalz;Heinse;Heinse;https://d-nb.info/gnd/118548565;männlich;Ardinghello;1786;1786;;;nein
2792;Rheinland-Pfalz;Heissenbüttel;Heissenbüttel;https://d-nb.info/gnd/118548700;männlich;Katalog der Unbelerbaren;1965;1965;;;nein
2097;Sachsen-Anhalt;Held;Held;https://d-nb.info/gnd/118710087;männlich;Die rote Zora und ihre Bande;1941;1941;;;ja
2451;Sachsen-Anhalt;Hemingway;Hemingway;https://d-nb.info/gnd/118549030;männlich;Das Ende von Etwas;1925;1925;;;nein
2515;Baden-Württemberg;Hemingway;Hemingway;https://d-nb.info/gnd/118549030;männlich;Kurzgeschichten;unbekannt;unbekannt;;;nein
1184;Bayern;Hemingway;Hemingway;https://d-nb.info/gnd/118549030;männlich;unbekannt;unbekannt;1899;;;
669;Niedersachsen;Hennig von Lange;Hennig von Lange;https://d-nb.info/gnd/121242307;weiblich;Ich habe einfach Glück;2001;2001;Deutscher Jugendliteraturpreis (2002);;ja
2132;Sachsen-Anhalt;Hennig von Lange;Hennig von Lange;https://d-nb.info/gnd/121242307;weiblich;Ich habe einfach Glück;2001;2001;Deutscher Jugendliteraturpreis (2002);;ja
2283;Sachsen-Anhalt;Hensel;Hensel;https://d-nb.info/gnd/119232634;weiblich;Hallimasch;1989;1989;;;nein
2041;Sachsen;Hensel;Hensel;https://d-nb.info/gnd/119232634;männlich;Klamms Krieg (Theaterstück);2000;2000;Deutscher Jugendtheaterpreis (2002);;ja
2022;Sachsen;Hermann;Hermann;https://d-nb.info/gnd/123239001;männlich;Engel und Joe. Nach einer  wahren Geschichte;2001;2001;;;ja
2467;Nordrhein-Westfalen;Hermann;Hermann;https://d-nb.info/gnd/123239001;weiblich;Sommerhaus, später [Titelerzählung];1998;1998;Kleist-Preis (2001), Bremer Literaturpreis: Förderpreis (1999);Hugo-Ball-Preis: Förderpreis (1999);nein
2284;Sachsen-Anhalt;Hermann;Hermann;https://d-nb.info/gnd/123239001;weiblich;Sommerhaus, später;1998;1998;Kleist-Preis (2001), Bremer Literaturpreis: Förderpreis (1999);Hugo-Ball-Preis: Förderpreis (1999);nein
2534;Baden-Württemberg;Hermann;Hermann;https://d-nb.info/gnd/123239001;weiblich;Sommerhaus, später;1998;1998;Kleist-Preis (2001), Bremer Literaturpreis: Förderpreis (1999);Hugo-Ball-Preis: Förderpreis (1999);nein
1710;Baden-Württemberg;Herrmann-Neiße;Herrmann-Neiße;https://d-nb.info/gnd/118703870;männlich;unbekannt;unbekannt;1886;;;
736;Niedersachsen;Herrndorf;Herrndorf;https://d-nb.info/gnd/124287646;männlich;Diesseits des Van-Allen-Gürtels;2007;2007;Ingeborg-Bachmann-Preis (2004), Deutscher Erzählerpreis (2008);;nein
1159;Niedersachsen;Herrndorf;Herrndorf;https://d-nb.info/gnd/124287646;männlich;Sand;2011;2011;Preis der Leipziger Buchmesse (2012);;nein
737;Niedersachsen;Herrndorf;Herrndorf;https://d-nb.info/gnd/124287646;männlich;Tschick;2010;2010;Deutscher Jugendliteraturpreis (2011), Clemens-Brentano-Preis (2011), Hans-Fallada-Preis (2012);;ja
2177;Sachsen-Anhalt;Herrndorf;Herrndorf;https://d-nb.info/gnd/124287646;männlich;Tschick;2010;2010;Deutscher Jugendliteraturpreis (2011), Clemens-Brentano-Preis (2011), Hans-Fallada-Preis (2012);;ja
2793;Rheinland-Pfalz;Herwegh;Herwegh;https://d-nb.info/gnd/118550128;männlich;Bundeslied;1863;1863;;;nein
2578;Bayern;Herwegh;Herwegh;https://d-nb.info/gnd/118550128;männlich;unbekannt;unbekannt;1817;;;
305;Mecklenburg-Vorpommern;Herwig;Herwig;https://d-nb.info/gnd/113559113X;männlich;Bis die Sterne zittern;2017;2017;;;ja
2796;Rheinland-Pfalz;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Das Glasperlenspiel;1943;1943;;Nobelpreis für Literatur (1946);nein
135;Hessen;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Das Glasperlenspiel;1943;1943;;Nobelpreis für Literatur (1946);nein
3013;Saarland;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Demian. Die Geschichte von Emil Sinclairs Jugend;1919;1919;;Nobelpreis für Literatur (1946);nein
2287;Sachsen-Anhalt;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Demian. Die Geschichte von Emil Sinclairs Jugend;1919;1919;;Nobelpreis für Literatur (1946);nein
2795;Rheinland-Pfalz;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Der Steppenwolf;1927;1927;;Nobelpreis für Literatur (1946);nein
2539;Baden-Württemberg;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Der Steppenwolf;1927;1927;;Nobelpreis für Literatur (1946);nein
113;Hessen;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Der Steppenwolf;1927;1927;;Nobelpreis für Literatur (1946);nein
2285;Sachsen-Anhalt;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Der Steppenwolf;1927;1927;;Nobelpreis für Literatur (1946);nein
3015;Saarland;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Der Steppenwolf;1927;1927;;Nobelpreis für Literatur (1946);nein
112;Hessen;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Ein Abend bei Doktor Faustus;1927;1927;;Nobelpreis für Literatur (1946);nein
2286;Sachsen-Anhalt;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Klingsors letzter Sommer;1919;1919;;Nobelpreis für Literatur (1946);nein
119;Hessen;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Narziß und Goldmund;1930;1930;;Nobelpreis für Literatur (1946);nein
2288;Sachsen-Anhalt;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Peter Camenzind;1904;1904;;Nobelpreis für Literatur (1946);nein
106;Hessen;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Siddhartha;1922;1922;;Nobelpreis für Literatur (1946);nein
3014;Saarland;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Siddhartha;1922;1922;;Nobelpreis für Literatur (1946);nein
2797;Rheinland-Pfalz;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Sprache;unbekannt;unbekannt;;Nobelpreis für Literatur (1946);nein
974;Niedersachsen;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Stufen;1943;1899;;Nobelpreis für Literatur (1946);nein
1171;Bayern;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;unbekannt;unbekannt;1877;;Nobelpreis für Literatur (1946);
3012;Saarland;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Unterm Rad;1906;1906;;Nobelpreis für Literatur (1946);nein
85;Hessen;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Unterm Rad;1906;1906;;Nobelpreis für Literatur (1946);nein
1575;Baden-Württemberg;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Unterm Rad;1906;1906;;Nobelpreis für Literatur (1946);nein
2676;Bayern;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Unterm Rad;1906;1906;;Nobelpreis für Literatur (1946);nein
2178;Sachsen-Anhalt;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Unterm Rad;1906;1906;;Nobelpreis für Literatur (1946);nein
2794;Rheinland-Pfalz;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Unterm Rad;1906;1906;;Nobelpreis für Literatur (1946);nein
738;Niedersachsen;Hesse;Hesse;https://d-nb.info/gnd/11855042X;männlich;Unterm Rad;1906;1906;;Nobelpreis für Literatur (1946);nein
2141;Sachsen-Anhalt;Hetmann / Tondern;Hetmann / Tondern;https://d-nb.info/gnd/119168650 + https://d-nb.info/gnd/120301911;anderes;Die Nacht, die kein Ende nahm;1994;1994;;;ja
619;Niedersachsen;Hetmann / Tondern;Hetmann / Tondern;https://d-nb.info/gnd/119168650 + https://d-nb.info/gnd/120301911;anderes;Die Rache der Raben;1995;1995;;;ja
2289;Sachsen-Anhalt;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Ahasver;1981;1981;;;nein
1030;Niedersachsen;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Berlin I;1911;1910;;;nein
2800;Rheinland-Pfalz;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Collin;1979;1979;;;nein
89;Hessen;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Columbus;1911;1911;;;nein
1023;Niedersachsen;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Der Gott der Stadt;1910;1910;;;nein
2798;Rheinland-Pfalz;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Der Gott der Stadt;1910;1910;;;nein
2291;Sachsen-Anhalt;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Der König David Bericht;1972;1972;;;nein
2799;Rheinland-Pfalz;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Der Krieg;1913;1913;;;nein
2290;Sachsen-Anhalt;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Fünf Tage im Juni;1974;1974;;;nein
2292;Sachsen-Anhalt;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Immer sind die Männer schuld;1979;2002;;;nein
2293;Sachsen-Anhalt;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;Schwarzenberg;1984;1984;;;nein
1192;Bayern;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;unbekannt;unbekannt;1887;;;
344;Mecklenburg-Vorpommern;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;unbekannt;unbekannt;1887;;;
2801;Rheinland-Pfalz;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;unbekannt;unbekannt;1887;;;
1711;Baden-Württemberg;Heym;Heym;https://d-nb.info/gnd/118550683;männlich;unbekannt;unbekannt;1887;;;
2536;Baden-Württemberg;Hilbig;Hilbig;https://d-nb.info/gnd/119076993;männlich;Geschichten;unbekannt;unbekannt;;;nein
2294;Sachsen-Anhalt;Hildesheimer;Hildesheimer;https://d-nb.info/gnd/118551019;männlich;Das Atelierfest (In: Lieblose Legenden);1952;1952;;;nein
2296;Sachsen-Anhalt;Hildesheimer;Hildesheimer;https://d-nb.info/gnd/118551019;männlich;Das Ende einer Welt (In: Lieblose Legenden);1952;1952;;;nein
739;Niedersachsen;Hildesheimer;Hildesheimer;https://d-nb.info/gnd/118551019;männlich;Lieblose Legenden;1952;1952;;;nein
2295;Sachsen-Anhalt;Hildesheimer;Hildesheimer;https://d-nb.info/gnd/118551019;männlich;Schläferung (In: Lieblose Legenden);1952;1952;;;nein
923;Niedersachsen;Hildesheimer;Hildesheimer;https://d-nb.info/gnd/118551019;männlich;Stücke, in denen es dunkel wird;unbekannt;1958;;;nein
1096;Niedersachsen;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;Der Stellvertreter;1963;1963;;;nein
1594;Baden-Württemberg;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;Der Stellvertreter;1963;1963;;;nein
2802;Rheinland-Pfalz;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;Der Stellvertreter;1963;1963;;;nein
2429;Sachsen-Anhalt;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;Der Stellvertreter;1963;1963;;;nein
2087;Sachsen;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;Die Berliner Antigone;1963;1980;;;nein
219;Hessen;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;Die Berliner Antigone;1963;1980;;;nein
2297;Sachsen-Anhalt;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;Eine Liebe in Deutschland;1978;1980;;;nein
1207;Bayern;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;unbekannt;unbekannt;1931;;;
2803;Rheinland-Pfalz;Hochhuth;Hochhuth;https://d-nb.info/gnd/118551736;männlich;Wessis in Weimar: Szenen aus einem besetzten Land;1993;1993;;;nein
620;Niedersachsen;Hof;Hof;https://d-nb.info/gnd/136056431;weiblich;Tote Maus für Papas Leben;2008;2008;Luchs des Monats (2008);;ja
2179;Sachsen-Anhalt;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Das Fräulein von Scuderi;1819;1819;;;nein
740;Niedersachsen;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Das Fräulein von Scuderi;1819;1821;;;nein
1661;Baden-Württemberg;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Das Fräulein von Scuderi;1819;1819;;;nein
290;Hessen;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Das Fräulein von Scuderi;1819;1819;;;nein
2654;Bayern;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Das Fräulein von Scuderi;1819;1819;;;nein
2609;Bayern;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Das steinerne Herz;1817;1817;;;nein
38;Hessen;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der goldene Topf;1814;1814;;;nein
1554;Baden-Württemberg;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der goldene Topf;1814;1814;;;nein
863;Niedersachsen;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der goldene Topf;1814;1814;;;nein
3016;Saarland;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der goldene Topf;1814;1814;;;nein
2298;Sachsen-Anhalt;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der goldene Topf;1814;1814;;;nein
864;Niedersachsen;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der Sandmann;1816;1816;;;nein
1553;Baden-Württemberg;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der Sandmann;1816;1816;;;nein
1813;Nordrhein-Westfalen;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der Sandmann;1816;1816;;;nein
2300;Sachsen-Anhalt;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Der Sandmann;1816;1816;;;nein
2301;Sachsen-Anhalt;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Die Elixiere des Teufels;1815;1815;;;nein
39;Hessen;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Die Elixiere des Teufels;1815;1815;;;nein
2299;Sachsen-Anhalt;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Klein Zaches genannt Zinnober;1819;1819;;;nein
2804;Rheinland-Pfalz;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Kreisleriana;1810;1810;;;nein
2805;Rheinland-Pfalz;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Lebensansichten des Katers Murr;1819;1819;;;nein
42;Hessen;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;Lebensansichten des Katers Murr;1819;1819;;;nein
2549;Bayern;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;unbekannt;unbekannt;1776;;;
335;Mecklenburg-Vorpommern;Hoffmann;Hoffmann;https://d-nb.info/gnd/118552465;männlich;unbekannt;unbekannt;1776;;;
2806;Rheinland-Pfalz;Hofmann;Hofmann;https://d-nb.info/gnd/118828681;männlich;Auf dem Turm;1982;1982;;;nein
222;Hessen;Hofmann;Hofmann;https://d-nb.info/gnd/118828681;männlich;Auf dem Turm;1982;1982;;;nein
2591;Bayern;Hofmann;Hofmann;https://d-nb.info/gnd/118828681;männlich;Die Rückkehr des verlorenen Jakob Michael Reinhold Lenz nach Riga;1984;1984;;;nein
670;Niedersachsen;Hohler;Hohler;https://d-nb.info/gnd/119190400;männlich;Die Rückeroberung;1982;1982;;;nein
1674;Baden-Württemberg;Hohler;Hohler;https://d-nb.info/gnd/119190400;männlich;unbekannt;unbekannt;1943;;;
2302;Sachsen-Anhalt;Holmsen;Holz / Schlaf;https://d-nb.info/gnd/118553216 + https://d-nb.info/gnd/118607871;männlich;Papa Hamlet;1889;1889;;;nein
957;Niedersachsen;Holmsen;Holz / Schlaf;https://d-nb.info/gnd/118553216 + https://d-nb.info/gnd/118607871;männlich;Papa Hamlet;1889;1889;;;nein
72;Hessen;Holmsen;Holz / Schlaf;https://d-nb.info/gnd/118553216 + https://d-nb.info/gnd/118607871;männlich;Papa Hamlet;1889;1889;;;nein
930;Niedersachsen;Holz;Holz;https://d-nb.info/gnd/118553216;männlich;Die Kunst - ihr Wesen und ihre Gesetze;1891;1891;;;nein
1070;Niedersachsen;Holz;Holz;https://d-nb.info/gnd/118553216;männlich;Phantasus;1898;1898;;;nein
2566;Bayern;Holz;Holz;https://d-nb.info/gnd/118553216;männlich;unbekannt;unbekannt;1863;;;
2811;Rheinland-Pfalz;Holz / Schlaf;Holz / Schlaf;https://d-nb.info/gnd/118553216 + https://d-nb.info/gnd/118607871;anderes;Familie Selicke;1890;1890;;;nein
2472;Baden-Württemberg;Homer;Homer;https://d-nb.info/gnd/11855333X;männlich;Odyssee;-800;-800;;;nein
294;Hessen;Homer;Homer;https://d-nb.info/gnd/11855333X;männlich;Odyssee;-800;-700;;;nein
742;Niedersachsen;Hoppe;Hoppe;https://d-nb.info/gnd/119535467;weiblich;Picknick der Friseure;1996;1996;aspekte-Literaturpreis (1996);;ja
743;Niedersachsen;Hoppe;Hoppe;https://d-nb.info/gnd/119535467;weiblich;Pigafetta;1999;1999;;;ja
741;Niedersachsen;Hornby;Hornby;https://d-nb.info/gnd/120078007;männlich;High Fidelity;1995;1995;;;nein
2050;Sachsen;Hornby;Hornby;https://d-nb.info/gnd/120078007;männlich;Slam;2007;2007;;;ja
1144;Niedersachsen;Hosseini;Hosseini;https://d-nb.info/gnd/128794755;männlich;Drachenläufer;2003;2003;;;nein
2051;Sachsen;Hotakainen;Hotakainen;https://d-nb.info/gnd/115851321;männlich;Ohne Hemd;2003;2000;;;nein
2482;Baden-Württemberg;Houellebecq;Houellebecq;https://d-nb.info/gnd/121383261;männlich;Ausweitung der Kampfzone;1999;1999;;;nein
1771;Baden-Württemberg;Hrabal;Hrabal;https://d-nb.info/gnd/11882192X;männlich;Ich hab den englischen König bedient;1990;1990;;;nein
1048;Niedersachsen;Huchel;Huchel;https://d-nb.info/gnd/118554212;männlich;Chausseen, Chausseen;1963;1950;;;nein
1017;Niedersachsen;Huchel;Huchel;https://d-nb.info/gnd/118554212;männlich;Der Garten des Theophrast;1963;1963;;;nein
1264;Bayern;Huchel;Huchel;https://d-nb.info/gnd/118554212;männlich;unbekannt;unbekannt;1903;;;
1714;Baden-Württemberg;Huchel;Huchel;https://d-nb.info/gnd/118554212;männlich;unbekannt;unbekannt;1903;;;
1063;Niedersachsen;Huchel;Huchel;https://d-nb.info/gnd/118554212;männlich;Winterpsalm;unbekannt;1962;;;nein
2488;Baden-Württemberg;Hugo;Hugo;https://d-nb.info/gnd/118554654;männlich;Der Glöckner von Notre Dame;1831;1831;;;nein
2452;Sachsen-Anhalt;Huxley;Huxley;https://d-nb.info/gnd/118555081;männlich;Schöne neue Welt;1932;1932;;;nein
1769;Baden-Württemberg;Huxley;Huxley;https://d-nb.info/gnd/118555081;männlich;Schöne neue Welt;1932;1932;;;nein
2625;Bayern;Huxley;Huxley;https://d-nb.info/gnd/118555081;männlich;Schöne neue Welt;1932;1932;;;nein
2813;Rheinland-Pfalz;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;Ein Volksfeind;1883;1883;;;nein
893;Niedersachsen;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;Ein Volksfeind;1883;1882;;;nein
69;Hessen;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;Ein Volksfeind;1883;1882;;;nein
2812;Rheinland-Pfalz;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;Nora oder Ein Puppenheim;1880;1880;;;nein
2453;Sachsen-Anhalt;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;Nora oder Ein Puppenheim;1880;1879;;;nein
896;Niedersachsen;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;Nora oder Ein Puppenheim;1880;1879;;;nein
2494;Baden-Württemberg;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;Nora oder Ein Puppenheim;1880;1880;;;nein
68;Hessen;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;Nora oder Ein Puppenheim;1880;1879;;;nein
2573;Bayern;Ibsen;Ibsen;https://d-nb.info/gnd/118555286;männlich;unbekannt;unbekannt;1828;;;
2814;Rheinland-Pfalz;Immermann;Immermann;https://d-nb.info/gnd/118555553;männlich;Die Epigonen;1836;1836;;;nein
2815;Rheinland-Pfalz;Innerhofer;Innerhofer;https://d-nb.info/gnd/118710761;männlich;Schöne Tage;1974;1974;;;nein
2483;Baden-Württemberg;Inoue;Inoue;https://d-nb.info/gnd/118952676;männlich;Der Stierkampf;1971;1971;;;nein
918;Niedersachsen;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;Der König stirbt;1962;1962;;;nein
2528;Baden-Württemberg;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;Die kahle Sängerin;1950;1950;;;nein
920;Niedersachsen;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;Die kahle Sängerin;1950;1950;;;nein
2527;Baden-Württemberg;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;Die Nashörner;1959;1959;;;nein
919;Niedersachsen;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;Die Nashörner;1959;1959;;;nein
2454;Sachsen-Anhalt;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;Die Nashörner;1959;1959;;;nein
2042;Sachsen;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;Die Nashörner;1959;1959;;;nein
2816;Rheinland-Pfalz;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;Josette und ihr Papa;unbekannt;unbekannt;;;ja
1217;Bayern;Ionesco;Ionesco;https://d-nb.info/gnd/118555707;männlich;unbekannt;unbekannt;1909;;;
2484;Baden-Württemberg;Irving;Irving;https://d-nb.info/gnd/119049708;männlich;Die vierte Hand;2002;2002;;;nein
1360;Bremen;Iser;Iser;https://d-nb.info/gnd/118914480;männlich;unbekannt;unbekannt;1926;;;
965;Niedersachsen;Jünger;Jünger;https://d-nb.info/gnd/118558587;männlich;In Stahlgewittern;1920;1920;;;nein
103;Hessen;Jünger;Jünger;https://d-nb.info/gnd/118558587;männlich;In Stahlgewittern;1920;1920;;;nein
2479;Baden-Württemberg;Jacobsen;Jacobsen;https://d-nb.info/gnd/118711172;männlich;Niels Lyhne;1880;1880;;;nein
1755;Baden-Württemberg;James;James;https://d-nb.info/gnd/118556835;männlich;Schraubendrehungen;1898;1898;;;nein
