;ID;Titel;Inhalt;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Inhalt;NER_Pers_Titel
279;stuttgart0222;Drama in der Empfindsamkeit;"„Der Ausdruck: ein empfindsamer Mensch [bezeichnet] die vortreffliche und zärtliche Beschaffenheit des Verstandes, des Herzens und der Sinne, durch welche ein Mensch geschwinde und starke Einsichten von seinen Pflichten bekömmet, und einen würksamen Trieb fühlet, Gutes zu thun“, schreibt Carl Daniel Küster 1773 im ›Sittlichen Erziehungslexicon‹ und rekurriert damit auf die avancierte Stellung der Emotionen in der Strömung der Empfindsamkeit. Ebendies lässt sich an den Dramen Lessings, Gellerts, Ifflands und zahlreichen Übersetzungen französischer und englischer Schauspiele auch auf dem zeitgenössischen Theater beobachten: Die Psychologisierung der Figuren führte zu inneren Konflikten, welche im Mit- und Gegeneinander von Ratio und Emotio zu lösen sind. Dadurch veränderte sich auch die Auffassung von Moral und Tugend, die nachfolgende Strömungen und Epochen, etwa den Sturm und Drang, maßgeblich beeinflusste. 
In diesem Seminar soll daher zunächst die Empfindsamkeit im Fokus stehen, indem sie als literarische Strömung funktionsgeschichtlich problematisiert und ihre Merkmale eruiert werden. Anschließend sollen ausgewählte dramatische Texte analysiert und interpretiert werden, wofür die Studentinnen und Studenten an aktuellen Forschungsbeiträgen mit den Theorien und Methoden literaturwissenschaftlicher Praxis vertraut gemacht werden.";sose20;Seminar (SE);2020-04;2020-08;stuttgart;['Carl Daniel Küster', 'Lessings', 'Gellerts', 'Ifflands'];
280;stuttgart0223;Examens- und Forschungskolloquium;;sose20;Kolloquium (KO);2020-04;2020-08;stuttgart;;
281;stuttgart0224;Einführung in die Literaturdidaktik: Dramatische Texte im gymnasialen Deutschunterricht;"Das Drama gehört zu den literarischen Gattungen, mit denen sich die Schülerinnen und Schüler auseinandersetzen sollen. Dabei nimmt es eine besondere Stellung ein, weil dramatische Texte für die Bühne geschrieben sind, dem Unterricht aber nur Texte zugrunde liegen. Diesen Text gilt es auf der einen Seite nach Form, Struktur, Sprache etc. zu untersuchen, auf der anderen Seite muss mit dem Text auch handelnd und produktiv umgegangen werden; nur dann fließen auch visuelle, motorische und ästhetische Elemente mit ein und helfen, den Dramentext zu erschließen. 
Für den Deutschunterricht bedeutet dies eine didaktische und methodische Herausforderung: Wie führt man Schülerinnen und Schüler an das Drama heran? Wie nutze ich theaterpädagogische Möglichkeiten, um den Text für meine Schülerinnen und Schüler erfahrbar zu machen? Wie verbinde ich diese Vorgehensweise mit den kognitiv-analytischen Kompetenzen? Wie bereite ich einen Theaterbesuch vor bzw. nach? Welche Möglichkeiten der Kooperation bieten die Theaterbetriebe?
Als Grundlage dienen uns klassische Schullektüren: Wilhelm Tell, Kabale und Liebe, Faust. Daneben sollen auch aktuelle dramatische Texte einbezogen werden.

Das Seminar findet als Blockveranstaltung statt. 
Mo, 20.4.2020, 9:45: obligatorische Vorbesprechung
Do.,16.7.2020, 14:00 - 17:15
Fr., 17.7.2020, 9:45 - 17:15
Sa., 18.7.2020, 9:45 - 17:15";sose20;Seminar (SE);2020-04;2020-08;stuttgart;['Wilhelm Tell'];
282;stuttgart0225;Szenisches Schreiben;"Der Kurs ist ein praktischer Schreibkurs. Genauer: ein Schreibkurs für Szenen und Dialoge auf der Bühne. Anders als im angloamerikanischen Raum, wo Kreatives, Literarisches oder Journalistisches Schreiben seit dem 19. Jahrhundert an Hochschulen angeboten wird, etablieren sich solche Lehrangebote an deutschsprachigen Hochschulen erst seit wenigen Jahren (abgesehen von den traditionsreichen Studiengängen am Deutschen Literaturinstitut Leipzig oder an der Universität der Künste Berlin).
Die Übung richtet sich an alle, die schreibpraktische Erfahrungen für Bühne und Theater sammeln oder vertiefen möchten. Die Entwicklung von Dialogen, Figuren, Raum und Handlung werden Schwerpunkte während des Semesters sein. Die einzelnen Stunden werden die Aufmerksamkeit auf jeweils unterschiedliche Aspekte lenken, die die Studierenden sowohl im Unterricht als auch in Hausaufgaben praktisch erproben. Regelmäßig wird es Gelegenheit geben, die Wirkung und dramaturgische Logik eigener Skizzen in der Gruppe zu diskutieren.
Anwendungsbereiche Szenischen Schreibens gibt es viele: im Unterricht, in der Jugend- und Kulturarbeit, in Vereinen oder im professionellen Theaterbetrieb. Abgesehen vom Gegenstand im engeren Sinn (dem Dramatischen und Szenischen), kann die Übung auch dazu beitragen, Schreiberfahrung in anderen Textsorten zu sammeln, indem es hier einmal nicht um das Einüben akademischer Texte geht. Besondere Vorkenntnisse sind nicht erforderlich, wohl aber Interesse an Dramatik und Theater und Lust auf eigene schriftstellerische Versuche.";sose20;Seminar (SE);2020-04;2020-08;stuttgart;;
283;stuttgart0226;Digitale Literatur;Das Schlagwort „Digitalisierung“ hat die Literatur und die Literaturwissenschaft längst erreicht. Das Feld ermöglicht Experimente und neue Zugänge, erscheint freilich bislang unübersichtlich. Digitale Präsentationen von Werken der analogen Ära werden häufig in einem Zuge genannt mit digitalen Erstveröffentlichungen im Netz und digitalen Zeugnissen der Textentstehung. Das Seminar soll aufgrund exemplarischen Netz- und Archivmaterials sowie aktueller Forschungsliteratur einen Überblick verschaffen, Kenntnisse und Fähigkeiten vermitteln, die für die Literaturwissenschaft wie für die Praxis in Literaturbetrieb und Schule im 21. Jahrhundert unverzichtbar sind.;sose20;Seminar (SE);2020-04;2020-08;stuttgart;;
284;stuttgart0227;Realismus;Im Rahmen dieses Seminars beschäftigen wir uns mit zentralen Autoren des Realismus wie etwa Theodor Storm, Adelbert Stifter, Wilhelm Raabe, Friedrich Hebbel und Theodor Fontane. Die drei Großgattungen (Epik, Lyrik und Dramatik) werden ebenso behandelt wie auch zentrale Aspekte der Gattungsdiskussion und des Medienwandels.;sose20;Seminar (SE);2020-04;2020-08;stuttgart;['Theodor Storm', 'Adelbert Stifter', 'Wilhelm Raabe', 'Friedrich Hebbel', 'Theodor Fontane'];
285;stuttgart0228;E.T.A. Hoffmann;"Das Seminar bietet eine Einführung in das Erzählwerk E.T.A. Hoffmanns, eines wichtigen Autors der Romantik. Seine Erzählungen und Romane sind zum einen in formaler Hinsicht interessant, da Hoffmann in erstaunlicher Weise mit narrativen Verfahren und Formen experimentiert. So findet sich bei ihm zum Beispiel das Phänomen der Metalepse, wenn der Erzähler in „Der goldene Topf“ die „heilige Grenze“ (G. Genette) zwischen extra- und intradiegetischer Ebene überschreitet. Zum anderen sind seine Texte aber auch in inhaltlicher Hinsicht höchst faszinierend, insbesondere, wenn man an Hoffmanns Auseinandersetzung mit dem Unbewussten denkt.
Die vielfältigen Aspekte seiner Prosa eröffnen zahlreiche spannende Themen, an denen die Abfassung einer wissenschaftlichen Hausarbeit erprobt werden kann. Auf dem Programm stehen in jedem Fall die in den „Fantasiestücken in Callot’s Manier“ versammelten Erzählungen, die Sie sich bitte ausschließlich in der unten genannten Ausgabe anschaffen. Lesen Sie bitte bereits vor Semesterbeginn sowohl „Nachricht von den neuesten Schicksalen des Hundes Berganza“ als auch „Der goldene Topf“. Weitere Primärtexte werden zu Seminarbeginn bekanntgegeben. 

E.T.A. Hoffmann: Fantasiestücke in Callot’s Manier. Werke 1814. Hg. von Hartmut Steinecke unter Mitarbeit von Gerhard Allroggen und Wulf Segebrecht. Frankfurt am Main 2006 (Deutscher Klassiker Verlag im Taschenbuch 14). 

Sekundärliteratur zur Einführung: Detlef Kremer (Hg.): E.T.A. Hoffmann. Leben – Werk – Wirkung. 2., erweiterte Aufl. Berlin/Boston 2012.";sose20;Seminar (SE);2020-04;2020-08;stuttgart;['E.T.A. Hoffmanns', 'Hoffmann', 'G. Genette', 'Hoffmanns', 'Callot', 'E.T.A. Hoffmann', 'Callot', 'Hartmut Steinecke', 'Gerhard Allroggen', 'Wulf Segebrecht', 'Detlef Kremer', 'E.T.A. Hoffmann'];['E.T.A. Hoffmann']
286;stuttgart0229;Ringvorlesung: Flucht und Migration;"Flucht und Migration sind aktuelle politische und soziale Themen, die auch die Literatur aufgreift. In der Ringvorlesung werden sozialwissenschaftliche Spezialisten zum Thema ebenso zu Wort kommen wie Autor*innen, die selbst geflüchtet sind oder sich mit Flucht und Exil befassen. Vorträge und Lesungen sind auf Deutsch und Englisch und zu Lyrik, Drama und Prosa, aber auch den Initiativen für Projekte mit geflüchteten Schriftsteller*innen. Teilnehmen werden u.a. der Jugendbuchautor Dirk Reinhardt, die Filmregisseurin Melanie Gärtner, der Dramatiker Ildevert Méda, der Schriftsteller und Festivalorganisator Sulaiman Addonia und die Lyrikerin Lina Atfah.
Vorläufiger Terminplan:
16.4. Lina Atfah, Literaturhaus Stuttgart ( ausnahmsweise 19.30)
23.4. Uta Plate (Regisseurin) und Dr. Stefan Rother (Poltikwissenschaftler)
30.4. Melanie Gärtner (Filmregisseurin)
im Mai (Termin noch nicht fixiert): Sulaiman Addonia, Prof. Dr. Karl-Heinz Meier-Braun
18.6. Ildevert Méda (Dramatiker, Burkina Faso)
2.7. Kristina Aamand (Jugendbuchautorin)
8.7. Dirk Reinhardt (Jugendbuchautor) (ausnahmsweise mittwochs!)
9.7. George Seremba (Dramatiker, Kanada/Uganda)";sose20;Vorlesung (VO);2020-04;2020-08;stuttgart;['Dirk Reinhardt', 'Melanie Gärtner', 'Ildevert Méda', 'Sulaiman Addonia', 'Lina Atfah', 'Lina Atfah', 'Uta Plate', 'Stefan Rother', 'Melanie Gärtner', 'Sulaiman Addonia', 'Karl-Heinz Meier-Braun', 'Ildevert Méda', 'Kristina Aamand', 'Dirk Reinhardt', 'George Seremba'];
287;stuttgart0230;Literaturdidaktik in Zeiten von Kompetenzorientierung und Evidenzbasierung;"Mit dem Einsetzen der ersten Vergleichsstudien wie PISA u.a. zu Beginn der 2000er Jahre, die auch für das Fach Deutsch durchgeführt werden, sind in der Fachdidaktik Deutsch rege und kontroverse Diskussionen zu den Themen Kompetenzorientierung und Evidenzbasierung aufgekommen, die auch Auswirkungen auf das konkrete Unterrichtsgeschehen haben. 
Im Seminar werden wir beide Konzepte theoretisch beleuchten und exemplarisch unterschiedliche Verfahren kennenlernen. Verknüpft wird dies praktisch mit literaturdidaktischen Inhalten verschiedener Schulstufen, um die Möglichkeiten und Grenzen von Kompetenzorientierung und Evidenzbasierung im Deutschunterricht auszuloten.";sose20;Seminar (SE);2020-04;2020-08;stuttgart;;
288;stuttgart0231;Verschwörung und Verschwörungstheorien;"In den letzten Jahren – und Monaten – sind Verschwörungstheorien immer stärker ins Bewusstsein der Öffentlichkeit getreten. Das liegt sowohl am zeitgenössischen Populismus als auch am Internet, welches ihre Verbreitung und Sichtbarwerdung ungemein befördert. Nun sind Verschwörungstheorien kein neues Phänomen – es gibt sie bereits in der Antike –, aber sie besitzen je nach Öffentlichkeit und medialer Kommunikation unterschiedliche Formen und Funktionen. Ihr gemeinsamer Nenner ist die Annahme, dass eine verdeckt agierende Gruppe von Menschen mit negativen Absichten für einzelne (oder auch mehrere) Ereignisse verantwortlich ist. Dabei kann es sich, historisch gesehen, um die unterschiedlichsten Gruppierungen handeln, seien es ‚die‘ Freimaurer, Illuminaten, Juden, Kommunisten, Eliten, Politiker, Aliens etc. Je nach Umfang der angenommenen Verschwörung spricht man von Ereignis-, System- oder Superverschwörungstheorien, wobei letztere vor einer ominösen ‚Weltherrschaft‘ der Verschwörer warnen. Die Funktion solcher ‚Theorien‘ – denn sie sind weder Theorien noch treffen sie zu – besteht unter anderem darin, Kontingenz, Zufall und unvorhergesehene/unvorhersehbare Folgen von Ereignissen zu eliminieren, ein ‚totales‘ Erklärungsmuster zu liefern und die genannten Gruppen als Sündenböcke zu instrumentalisieren. Das macht Verschwörungstheorien so gefährlich – was die Rezeption der antisemitischen „Protokolle der Weisen von Zion“ durch den Nationalsozialismus auf bitterste Weise belegt. 
Im Seminar wollen wir uns erstens mit der Theorie und Geschichte von Verschwörungstheorien und zweitens mit ihrer Aufnahme in der Literatur auseinandersetzen. Drittens wollen wir Sinne der Kontrastivität auch über reale historische Verschwörungen sprechen und Primärtexte dazu berücksichtigen; hier steht selbstverständlich Schillers „Die Verschwörung des Fiesco zu Genua“ auf dem Seminarplan. Weitere Primärtexte werden zu Semesterbeginn bekannt gegeben. 
Um sicherzustellen, dass Sie sich mit der Fragestellung ein ganzes Semester lang beschäftigen möchten, lesen Sie bitte bereits vor Seminarbeginn das auf ILIAS bereitgestellte Kapitel aus: Michael Butter: „Nichts ist, wie es scheint“. Über Verschwörungstheorien. Berlin 2018.";wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;['Schillers', 'Michael Butter'];
289;stuttgart0232;Dramen lesen, unterrichten, spielen;;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;
290;stuttgart0233;Lyrik des 19. Jahrhunderts (Mi);;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;
291;stuttgart0234;Forschungskolloquium;;wise20-21;Kolloquium (KO);2020-09;2021-03;stuttgart;;
292;stuttgart0235;Einführung in die NDL (online-Seminar);Wie spricht und schreibt man wissenschaftlich über Literatur? Wie analysiert und interpretiert man ein Gedicht, ohne es ‚kaputtzumachen‘? Was unterscheidet ‚geschlossene‘ von ‚offenen‘ Dramen‘? Welche narrativen Verfahren kommen in Erzählungen zum Einsatz – und welche Effekte haben sie? Zur Beantwortung dieser Fragen werden Sie im Seminar mit den grundlegenden Analyse- und Interpretationstechniken von lyrischen, dramatischen und epischen Texten vertraut gemacht. Das Erlernte wird kontinuierlich an literarischen Texten erprobt.;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;
293;stuttgart0236;Präsenztermine in Kleingruppen;;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;
294;stuttgart0237;Selbst erzählen und erfinden - Autobiographie und Autofiktion in der deutschsprachigen Literatur;"Als Gattung stellt die Autobiographie eine äußerst spannende Mischung dar: Einerseits spricht sie von Nichtfiktionalem, nämlich über Fakten aus dem Leben des Autors, andererseits nutzt sie dafür erzählerische Mittel, etwa indem sie sich strukturell am Roman orientiert. Auch in inhaltlicher Hinsicht ist sie interessant, weil sie uns vorführt, wie sich ein Selbst im Erzählen konstituiert, entwickelt – oder auch dekonstruiert. Insofern ist die Geschichte der Autobiographik auch eine der Subjektivität, wobei hier insbesondere die Entdeckung der Kindheit im 18. Jahrhundert eine wichtige Rolle spielt. Zudem erfährt die Gattung in der Gegenwart mit der sog. Autofiktion eine neue und interessante Wende. 
Gründe genug, sich einmal ausführlicher mit der Autobiographie auseinanderzusetzen. Im Seminar werden wir uns zunächst der Theorie der Autobiographie widmen (Stichwort: autobiographischer Pakt), dann ausgewählte Autobiographien ab der zweiten Hälfte des 18. Jahrhunderts lesen und schließlich bis in die Gegenwart vorwagen und dabei sowohl die zeitgenössische Autofiktion diskutieren als auch einen Blick auf die digitalen Medien und ihre Neugestaltung autobiographischen Erzählens (z.B. auf Facebook) werfen. Auf dem Seminarplan stehen u.a. Auszüge aus Goethes „Dichtung und Wahrheit“ (1811-1814, 1833) sowie Felicitas Hoppes Autofiktion „Hoppe“ (2012); weitere Primärtexte werden zu Semesterbeginn bekanntgegeben. 
Um sicherzustellen, dass Sie sich mit der Fragestellung ein Semester lang beschäftigen möchten, lesen Sie bitte bereits vor Seminarbeginn den auf ILIAS bereitgestellten Lexikonartikel zur Autobiographie.";wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;['Goethes', 'Felicitas Hoppes'];
295;stuttgart0238;Goethes „Leiden des jungen Werthers“: Vom Briefroman zur Mash-up-Fanfiction;"Im Laufe des 18. und zu Beginn des 19. Jahrhunderts erleben fiktionale Texte und Affekt-bezogene Elemente in der Literatur erstmals eine große Zunahme. Prominentes Beispiel eines damals wie heute weit bekannten Werkes ist Johann Wolfgang Goethes Briefroman Leiden des jungen Werthers (1774). Von besonderer Bedeutung für die Rezeptionsgeschichte des Werthers sind die sogenannten ‚Wertheriaden‘ – derivative und transformative Schriften, die von anderen Autor*innen verfasst wurden und sich explizit auf Goethes Werther beziehen. 
Die Wertheriaden weisen – avant la lettre – auffallende Entsprechungen bzw. Ähnlichkeiten zu dem heutigen Literaturphänomen der vorwiegend online-basierten ‚Fan Fiction’ auf. Je nach Adaption werden bestimmte Strukturelemente beibehalten, jedoch neu gewichtet und /oder parodistisch umgeformt. In jedem Fall führen Fort- und Umschreibungen – sowohl im Bereich der Fan Fiction als auch bei Werther –oftmals zu einer verstärkten Rezeption des Originals und können sogar verändernd auf dieses einwirken.
Das Seminar umfasst neben der Lektüre und vertieften Auseinandersetzung mit Goethes Briefroman, seinen Fassungen und deren Rezeptionsgeschichte auch eine Betrachtung verschiedener Adaptionen des Romans im Laufe der Jahrhunderte und spannt so den Bogen von der Wertheriaden zur heutigen Fanfiction. Hierbei sollen auch die verschiedenen Möglichkeiten zur Partizipation und Einflussnahme am (pop)kulturellen, bzw. literarischen Diskurs behandelt werden, die sich durch die (Weiter-)bearbeitung von Originaltexten eröffnen und – abhängig vom jeweiligen Kontext – mit spezifischen Funktionsweisen einhergehen.";wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;['Johann Wolfgang Goethes', 'Goethes', 'Goethes'];['Goethes']
